"gene","module","module_color"
"TNPO3",2,"blue"
"JUND",2,"blue"
"MELK",1,"turquoise"
"TAF1B",1,"turquoise"
"YWHAQ",2,"blue"
"HYPK",1,"turquoise"
"FOXRED2",6,"red"
"TXN2",1,"turquoise"
"SPOP",1,"turquoise"
"GALNT13",4,"yellow"
"NUP107",1,"turquoise"
"AP4S1",9,"magenta"
"THADA",1,"turquoise"
"FGFR4",1,"turquoise"
"RNF138",1,"turquoise"
"GCNT1",1,"turquoise"
"PRUNE2",3,"brown"
"RHCE",4,"yellow"
"ZNF687",1,"turquoise"
"RUNX2",1,"turquoise"
"PRKRIP1",2,"blue"
"XPO7",1,"turquoise"
"SLC25A43",3,"brown"
"TRDMT1",1,"turquoise"
"GUK1",1,"turquoise"
"SNX2",2,"blue"
"CACNA1D",1,"turquoise"
"GJC2",2,"blue"
"RPS21",2,"blue"
"MARK1",1,"turquoise"
"LRRN3",1,"turquoise"
"AGPAT3",4,"yellow"
"TES",1,"turquoise"
"ABHD2",1,"turquoise"
"TADA3",1,"turquoise"
"ARHGEF3",5,"green"
"CDH13",8,"pink"
"CCDC12",3,"brown"
"CDC42BPA",1,"turquoise"
"ATRNL1",2,"blue"
"COPA",2,"blue"
"SNF8",1,"turquoise"
"CMPK1",2,"blue"
"ALKBH1",3,"brown"
"NFRKB",1,"turquoise"
"C12orf4",1,"turquoise"
"CCND2",6,"red"
"OSTN",7,"black"
"MSI1",3,"brown"
"HGS",2,"blue"
"FTH1",1,"turquoise"
"STK24",1,"turquoise"
"FARP1",3,"brown"
"UBAC2",3,"brown"
"GPR183",4,"yellow"
"DOCK9",3,"brown"
"RAP2A",4,"yellow"
"DNAJC12",3,"brown"
"SIRT1",3,"brown"
"UHRF1BP1",1,"turquoise"
"FRZB",3,"brown"
"ATP1B3",0,"grey"
"NBR1",4,"yellow"
"MLKL",1,"turquoise"
"PIAS4",4,"yellow"
"SLU7",1,"turquoise"
"WDTC1",4,"yellow"
"PFDN1",1,"turquoise"
"SUPT4H1",2,"blue"
"HBEGF",3,"brown"
"FOXA1",4,"yellow"
"ZNRF2",5,"green"
"WFDC2",1,"turquoise"
"TMEM41B",1,"turquoise"
"PSMA7",1,"turquoise"
"RXRG",3,"brown"
"BLOC1S6",7,"black"
"GRIN3B",1,"turquoise"
"CLDN3",2,"blue"
"GCC1",1,"turquoise"
"EIF4ENIF1",1,"turquoise"
"CEP131",3,"brown"
"ZHX3",3,"brown"
"HIVEP1",6,"red"
"FAIM",4,"yellow"
"CEP70",1,"turquoise"
"NPNT",1,"turquoise"
"gga-mir-1800",1,"turquoise"
"gga-mir-1706",1,"turquoise"
"SNORD102",2,"blue"
"ULK1",1,"turquoise"
"NCDN",4,"yellow"
"RBPJ",3,"brown"
"SLC24A3",4,"yellow"
"ARHGDIA",1,"turquoise"
"CHST1",3,"brown"
"STRBP",2,"blue"
"CSRP2",1,"turquoise"
"IFT140",5,"green"
"CACUL1",1,"turquoise"
"PAPLN",1,"turquoise"
"RPL22L1",2,"blue"
"GADD45A",2,"blue"
"HOXD9",2,"blue"
"ALG5",4,"yellow"
"EXOSC8",7,"black"
"SUPT20H",3,"brown"
"UFM1",2,"blue"
"COX11",6,"red"
"ADRB1",1,"turquoise"
"FOXN2",1,"turquoise"
"NHLRC2",5,"green"
"PAK5",3,"brown"
"FBXO11",1,"turquoise"
"NEXN",1,"turquoise"
"COL6A2",1,"turquoise"
"ADAMTS14",3,"brown"
"ZDHHC3",1,"turquoise"
"PI15",1,"turquoise"
"RTN4",1,"turquoise"
"ADCY3",1,"turquoise"
"CENPO",1,"turquoise"
"CIAPIN1",1,"turquoise"
"AFAP1",7,"black"
"SORCS2",1,"turquoise"
"STARD3",6,"red"
"C1S",1,"turquoise"
"GLRX5",4,"yellow"
"SYNE3",1,"turquoise"
"BCS1L",1,"turquoise"
"POLR2B",1,"turquoise"
"RCOR1",1,"turquoise"
"RABGGTB",1,"turquoise"
"TRAF3",1,"turquoise"
"TMEM138",4,"yellow"
"RIC8B",1,"turquoise"
"ANKRD34B",3,"brown"
"FBXO18",6,"red"
"PSME4",2,"blue"
"ANKRD16",1,"turquoise"
"EBAG9",1,"turquoise"
"ABHD8",5,"green"
"EYA3",1,"turquoise"
"CAP1",2,"blue"
"DLK2",3,"brown"
"HIF1AN",4,"yellow"
"DHRS7",4,"yellow"
"CHEK2",3,"brown"
"GARS",8,"pink"
"ABHD6",4,"yellow"
"FOSL2",2,"blue"
"NR3C2",1,"turquoise"
"ARHGAP10",1,"turquoise"
"BRE",2,"blue"
"PTK2",3,"brown"
"DIXDC1",1,"turquoise"
"MLLT10",7,"black"
"PRR5L",2,"blue"
"STK17B",1,"turquoise"
"CCDC112",1,"turquoise"
"CXCL14",1,"turquoise"
"UEVLD",7,"black"
"RMDN3",1,"turquoise"
"NKRF",1,"turquoise"
"ARMC9",2,"blue"
"TFAP2C",9,"magenta"
"MGEA5",1,"turquoise"
"RPS25",1,"turquoise"
"PDE11A",3,"brown"
"ANO10",1,"turquoise"
"MTOR",2,"blue"
"FAF2",1,"turquoise"
"DAPK2",3,"brown"
"EIF3I",1,"turquoise"
"MTHFD1",3,"brown"
"CELF2",1,"turquoise"
"XRCC2",3,"brown"
"TFB1M",5,"green"
"VPS37A",0,"grey"
"KCNIP4",1,"turquoise"
"AK2",2,"blue"
"TRPV1",1,"turquoise"
"PDCD5",1,"turquoise"
"MAD2L2",3,"brown"
"TBC1D13",2,"blue"
"RGS19",2,"blue"
"ABTB1",5,"green"
"WDR44",1,"turquoise"
"DERL3",2,"blue"
"PDE8A",4,"yellow"
"FZD6",2,"blue"
"ARL6IP5",1,"turquoise"
"PIM1",3,"brown"
"ZNF236",1,"turquoise"
"RNF217",2,"blue"
"AVL9",1,"turquoise"
"MC5R",3,"brown"
"TMEM129",1,"turquoise"
"PRKAG1",1,"turquoise"
"CDC37L1",3,"brown"
"DNMT1",1,"turquoise"
"PTGES",1,"turquoise"
"POLR2F",4,"yellow"
"CDKL1",1,"turquoise"
"EIF3L",4,"yellow"
"TMEM260",1,"turquoise"
"SAMM50",8,"pink"
"ATP10D",2,"blue"
"SSX2IP",3,"brown"
"WDR92",2,"blue"
"FAM171A1",3,"brown"
"STEAP3",3,"brown"
"WT1",2,"blue"
"GNGT2",2,"blue"
"PRIMPOL",1,"turquoise"
"GPX7",3,"brown"
"SMIM3",1,"turquoise"
"CASP3",7,"black"
"TRNT1",1,"turquoise"
"EGR3",8,"pink"
"DPM1",1,"turquoise"
"PIGN",8,"pink"
"CDH20",3,"brown"
"C5orf22",5,"green"
"FAM46C",3,"brown"
"LPAR5",1,"turquoise"
"ING4",2,"blue"
"RAPGEF5",2,"blue"
"RHOBTB2",2,"blue"
"FBXO3",2,"blue"
"PTP4A3",1,"turquoise"
"RAB2A",1,"turquoise"
"ZNF462",3,"brown"
"P2RX7",1,"turquoise"
"PURA",1,"turquoise"
"SLC25A11",1,"turquoise"
"PCYOX1L",2,"blue"
"LCAT",2,"blue"
"TIMM10",4,"yellow"
"NT5M",1,"turquoise"
"YBX1",1,"turquoise"
"SERBP1",1,"turquoise"
"SLC25A47",1,"turquoise"
"SLC4A3",1,"turquoise"
"CDS1",2,"blue"
"ANKRD28",1,"turquoise"
"SLC25A29",5,"green"
"BRINP1",8,"pink"
"MMP9",0,"grey"
"PKD1",1,"turquoise"
"TNFAIP1",1,"turquoise"
"SBF2",1,"turquoise"
"CTDSPL",3,"brown"
"NCKIPSD",1,"turquoise"
"DAB2IP",6,"red"
"ZFC3H1",1,"turquoise"
"SLC35B2",5,"green"
"HSP90AB1",1,"turquoise"
"SEMA7A",1,"turquoise"
"PUM3",1,"turquoise"
"RFX3",1,"turquoise"
"CLTCL1",1,"turquoise"
"STIM1",2,"blue"
"SCN8A",2,"blue"
"NR4A1",1,"turquoise"
"NFX1",9,"magenta"
"SLC37A4",4,"yellow"
"GCNT7",3,"brown"
"NMUR1",1,"turquoise"
"MYO1B",3,"brown"
"RPL4",1,"turquoise"
"COL8A2",3,"brown"
"SEMA6A",3,"brown"
"PLEKHO1",1,"turquoise"
"PSMG4",1,"turquoise"
"HHEX",4,"yellow"
"KRT18",4,"yellow"
"HEY1",1,"turquoise"
"gga-mir-1697",1,"turquoise"
"LRRC45",4,"yellow"
"LEMD2",1,"turquoise"
"CREBRF",5,"green"
"PRDM2",7,"black"
"CLIC3",2,"blue"
"PGRMC1",2,"blue"
"DDX6",9,"magenta"
"GINS2",6,"red"
"PDE6D",1,"turquoise"
"ARSB",1,"turquoise"
"LHFPL2",2,"blue"
"RAB27A",1,"turquoise"
"SAR1A",2,"blue"
"GTPBP1",2,"blue"
"CA2",2,"blue"
"MGAT4A",4,"yellow"
"MARCKSL1",2,"blue"
"AR",3,"brown"
"RPLP1",1,"turquoise"
"SNORD19",1,"turquoise"
"CLUAP1",1,"turquoise"
"RIPK1",1,"turquoise"
"TRIM24",1,"turquoise"
"GALNT12",1,"turquoise"
"ANKS6",4,"yellow"
"NDUFS6",3,"brown"
"PFDN2",1,"turquoise"
"ACSF2",1,"turquoise"
"KLHL15",1,"turquoise"
"SAT1",1,"turquoise"
"CNN2",1,"turquoise"
"SMC2",1,"turquoise"
"USP25",1,"turquoise"
"NELFA",1,"turquoise"
"INVS",1,"turquoise"
"UBE2D3",1,"turquoise"
"GCAT",1,"turquoise"
"MAN1A1",4,"yellow"
"TBC1D32",6,"red"
"GJA1",1,"turquoise"
"CHST13",8,"pink"
"ANP32B",1,"turquoise"
"QTRT2",1,"turquoise"
"TPCN1",1,"turquoise"
"HARBI1",5,"green"
"TCF25",1,"turquoise"
"GNB2L1",2,"blue"
"SLC8A3",1,"turquoise"
"LRRC34",1,"turquoise"
"GRK5",3,"brown"
"gga-mir-1742",1,"turquoise"
"gga-mir-1555",1,"turquoise"
"RPL19",2,"blue"
"EPHB1",1,"turquoise"
"TTI2",2,"blue"
"KIF3B",1,"turquoise"
"SPCS1",1,"turquoise"
"C1QBP",1,"turquoise"
"MTMR14",1,"turquoise"
"A4GNT",1,"turquoise"
"PDSS1",1,"turquoise"
"RAB22A",1,"turquoise"
"CCND1",1,"turquoise"
"ORAOV1",1,"turquoise"
"RUBCN",1,"turquoise"
"HPGDS",4,"yellow"
"EIF2A",3,"brown"
"TMEM63C",3,"brown"
"HTR4",1,"turquoise"
"ACTG1",1,"turquoise"
"AFF4",1,"turquoise"
"SULT1C3",1,"turquoise"
"GCC2",1,"turquoise"
"UXS1",1,"turquoise"
"ST6GAL2",3,"brown"
"FAM135A",2,"blue"
"PRPH",1,"turquoise"
"IBTK",3,"brown"
"UBE3D",6,"red"
"SLC17A9",4,"yellow"
"ZC3H10",2,"blue"
"SLC25A20",3,"brown"
"PRKCB",3,"brown"
"LNPK",3,"brown"
"RIMS4",2,"blue"
"YWHAB",2,"blue"
"SH3BP4",3,"brown"
"EFNB2",8,"pink"
"KIF23",2,"blue"
"CELF1",1,"turquoise"
"STARD4",1,"turquoise"
"RDM1",1,"turquoise"
"EBF2",6,"red"
"WDR36",1,"turquoise"
"MARCH5",1,"turquoise"
"GCHFR",1,"turquoise"
"SERP1",1,"turquoise"
"AMDHD1",3,"brown"
"DUSP4",5,"green"
"MAP3K9",1,"turquoise"
"FRMD4A",1,"turquoise"
"ZHX1",2,"blue"
"RBPMS2",1,"turquoise"
"PPP1R26",1,"turquoise"
"PHKG1",1,"turquoise"
"CRYM",1,"turquoise"
"SFSWAP",6,"red"
"RNF123",1,"turquoise"
"CPLX4",8,"pink"
"HSF2",1,"turquoise"
"RWDD3",9,"magenta"
"CRLF3",1,"turquoise"
"CDHR2",3,"brown"
"ACSBG1",4,"yellow"
"TMEM39B",4,"yellow"
"GSS",1,"turquoise"
"TARS",8,"pink"
"CHUK",1,"turquoise"
"FIBIN",3,"brown"
"RORA",1,"turquoise"
"POMT1",1,"turquoise"
"CYLD",1,"turquoise"
"PLCG1",6,"red"
"RHOG",1,"turquoise"
"gga-mir-6609",1,"turquoise"
"SNRPB2",6,"red"
"PFKFB2",1,"turquoise"
"AASDH",1,"turquoise"
"PHACTR2",8,"pink"
"LASP1",1,"turquoise"
"MSL2",4,"yellow"
"ASMTL",1,"turquoise"
"AKAP17A",1,"turquoise"
"ACER2",1,"turquoise"
"DENND4C",3,"brown"
"RPS6",3,"brown"
"OSBPL1A",1,"turquoise"
"ABHD3",1,"turquoise"
"GFM2",1,"turquoise"
"HEXB",1,"turquoise"
"ENC1",1,"turquoise"
"RAB28",2,"blue"
"ESCO1",1,"turquoise"
"KPNA5",1,"turquoise"
"HS3ST1",1,"turquoise"
"GREB1L",3,"brown"
"LYPD6B",1,"turquoise"
"RPL24",1,"turquoise"
"QRSL1",5,"green"
"PCGF3",1,"turquoise"
"GNE",4,"yellow"
"ZBTB11",1,"turquoise"
"BLM",1,"turquoise"
"MERTK",4,"yellow"
"C11orf49",1,"turquoise"
"ZYX",1,"turquoise"
"FAM131B",3,"brown"
"ERAP1",3,"brown"
"EPHA1",4,"yellow"
"CAST",1,"turquoise"
"PEX5",1,"turquoise"
"MLH3",1,"turquoise"
"ACYP1",6,"red"
"EIF2B2",5,"green"
"BAZ1B",1,"turquoise"
"AXIN1",4,"yellow"
"AGMAT",1,"turquoise"
"USP47",1,"turquoise"
"MSI2",1,"turquoise"
"SMARCAD1",1,"turquoise"
"RRP15",1,"turquoise"
"PRTG",1,"turquoise"
"TGFBR3",3,"brown"
"PDE3B",1,"turquoise"
"MCM2",1,"turquoise"
"CCDC43",1,"turquoise"
"GORASP1",1,"turquoise"
"TTC9",2,"blue"
"TCIRG1",1,"turquoise"
"PAXIP1",1,"turquoise"
"RBFA",2,"blue"
"CPT1A",4,"yellow"
"CCNY",1,"turquoise"
"ATP13A3",1,"turquoise"
"ACADS",7,"black"
"UBE4B",2,"blue"
"PLS1",4,"yellow"
"FAM171B",4,"yellow"
"RPL10A",1,"turquoise"
"VPS16",4,"yellow"
"B3GAT2",2,"blue"
"DYRK3",4,"yellow"
"RLF",1,"turquoise"
"FBXW2",1,"turquoise"
"RNF121",9,"magenta"
"GPAT4",9,"magenta"
"ZBTB8OS",1,"turquoise"
"UCK2",3,"brown"
"ARPC1B",2,"blue"
"HS3ST2",3,"brown"
"IGFBP4",2,"blue"
"GDF11",3,"brown"
"NOD1",9,"magenta"
"CHMP2A",1,"turquoise"
"CTHRC1",2,"blue"
"TATDN1",2,"blue"
"MID1IP1",1,"turquoise"
"SAMD8",1,"turquoise"
"MIEF2",4,"yellow"
"UBA2",1,"turquoise"
"COMTD1",1,"turquoise"
"CNBP",1,"turquoise"
"VDAC2",2,"blue"
"TMEM170B",3,"brown"
"SLC35B3",4,"yellow"
"GCNT2",1,"turquoise"
"ARL2BP",1,"turquoise"
"RPL34",1,"turquoise"
"MPP3",1,"turquoise"
"SLC35F5",4,"yellow"
"DLGAP5",3,"brown"
"KIF18A",2,"blue"
"ALKBH5",1,"turquoise"
"RAPGEF4",5,"green"
"CTBP1",2,"blue"
"BPGM",1,"turquoise"
"MANF",2,"blue"
"HSPA9",1,"turquoise"
"EI24",1,"turquoise"
"NOS2",1,"turquoise"
"TMEM254",4,"yellow"
"TGM6",1,"turquoise"
"PARD6A",3,"brown"
"LBH",3,"brown"
"TASP1",1,"turquoise"
"LCLAT1",1,"turquoise"
"B4GALNT3",1,"turquoise"
"SLC6A13",6,"red"
"CCDC77",8,"pink"
"KDM5A",1,"turquoise"
"EPGN",3,"brown"
"LRP2",9,"magenta"
"C8B",4,"yellow"
"MTHFD2L",3,"brown"
"SNRPD1",9,"magenta"
"BSPRY",1,"turquoise"
"LONRF3",5,"green"
"DNAJC10",1,"turquoise"
"ALAD",1,"turquoise"
"FXR1",1,"turquoise"
"COMMD5",1,"turquoise"
"WDPCP",4,"yellow"
"SLC37A1",1,"turquoise"
"IKBKE",1,"turquoise"
"WDR4",1,"turquoise"
"SF3B4",9,"magenta"
"CD2AP",3,"brown"
"RP2",1,"turquoise"
"ERO1A",9,"magenta"
"GPR137C",2,"blue"
"PSMC6",1,"turquoise"
"SETD7",5,"green"
"ANGEL2",1,"turquoise"
"PPM1H",1,"turquoise"
"FLVCR1",1,"turquoise"
"NLN",1,"turquoise"
"SGTB",1,"turquoise"
"TRAPPC13",1,"turquoise"
"HAO2",1,"turquoise"
"TRIM23",9,"magenta"
"CAPN5",4,"yellow"
"P2RX3",2,"blue"
"NDUFB4",3,"brown"
"MVP",1,"turquoise"
"ATMIN",2,"blue"
"SLC9A8",1,"turquoise"
"CDC14A",1,"turquoise"
"BICD2",4,"yellow"
"GFPT1",2,"blue"
"PPP3CB",1,"turquoise"
"POF1B",9,"magenta"
"GDE1",7,"black"
"CPEB3",5,"green"
"TMC5",1,"turquoise"
"NDRG3",1,"turquoise"
"ITPK1",1,"turquoise"
"PLPP5",2,"blue"
"PPP2R5E",4,"yellow"
"TTC26",4,"yellow"
"BLOC1S2",3,"brown"
"REN",1,"turquoise"
"GAS8",2,"blue"
"RPS6KB2",1,"turquoise"
"HOXD8",1,"turquoise"
"VPS35",1,"turquoise"
"TPX2",2,"blue"
"OSTF1",1,"turquoise"
"PFDN4",1,"turquoise"
"OTOP2",4,"yellow"
"SHQ1",1,"turquoise"
"HADHB",2,"blue"
"ACOX2",4,"yellow"
"MED28",6,"red"
"FAM107A",4,"yellow"
"GUSB",8,"pink"
"CSGALNACT2",4,"yellow"
"RAN",1,"turquoise"
"NUAK2",4,"yellow"
"TPM4",2,"blue"
"TNFRSF11B",4,"yellow"
"RGS4",3,"brown"
"SRPX",2,"blue"
"MSANTD2",3,"brown"
"SORT1",1,"turquoise"
"USP12",1,"turquoise"
"PHF12",1,"turquoise"
"SRCIN1",1,"turquoise"
"C9orf69",1,"turquoise"
"ADAMTS9",6,"red"
"N4BP3",4,"yellow"
"KIN",6,"red"
"TRABD",1,"turquoise"
"RER1",4,"yellow"
"SERINC2",1,"turquoise"
"SNORD42",1,"turquoise"
"PIK3C2G",4,"yellow"
"RERGL",2,"blue"
"PGM2",1,"turquoise"
"ZC3H12B",9,"magenta"
"VOPP1",9,"magenta"
"GBE1",3,"brown"
"PNPLA2",1,"turquoise"
"PHB2",1,"turquoise"
"PLEKHG1",3,"brown"
"PTGER2",2,"blue"
"PIK3C2B",5,"green"
"IYD",1,"turquoise"
"BCLAF1",1,"turquoise"
"NAPG",1,"turquoise"
"CHIC2",1,"turquoise"
"NELFB",1,"turquoise"
"EIF4A3",1,"turquoise"
"KLHDC3",2,"blue"
"POLR2H",1,"turquoise"
"ALG12",1,"turquoise"
"GINS1",4,"yellow"
"SEC11A",4,"yellow"
"LRRC73",1,"turquoise"
"CLCN2",1,"turquoise"
"TXNDC5",4,"yellow"
"EEF1AKMT1",1,"turquoise"
"XPO4",1,"turquoise"
"GJA3",5,"green"
"GJB2",4,"yellow"
"CRYL1",2,"blue"
"RNF24",1,"turquoise"
"CTSB",1,"turquoise"
"BBS2",3,"brown"
"MPST",1,"turquoise"
"CHEK1",6,"red"
"LONP2",3,"brown"
"FUBP3",2,"blue"
"HNRNPH3",1,"turquoise"
"ALAS1",3,"brown"
"CDPF1",1,"turquoise"
"SCAF11",1,"turquoise"
"ZW10",1,"turquoise"
"CHTF18",1,"turquoise"
"CCDC88C",1,"turquoise"
"CCNJL",4,"yellow"
"TCAIM",3,"brown"
"SCARB2",1,"turquoise"
"XRCC5",2,"blue"
"TMEM169",2,"blue"
"CMTM6",1,"turquoise"
"DYNC1LI1",1,"turquoise"
"PECR",1,"turquoise"
"CNOT10",0,"grey"
"RPL3L",9,"magenta"
"TADA2A",1,"turquoise"
"HELLS",1,"turquoise"
"CCDC66",1,"turquoise"
"SDR42E1",4,"yellow"
"CNTRL",9,"magenta"
"SDHB",3,"brown"
"DENND4A",9,"magenta"
"SALL3",5,"green"
"SDF2L1",1,"turquoise"
"MPHOSPH6",1,"turquoise"
"MYO5A",1,"turquoise"
"ACOX1",4,"yellow"
"RPS17",1,"turquoise"
"GABRP",3,"brown"
"PEX12",1,"turquoise"
"IQGAP1",1,"turquoise"
"DRC7",1,"turquoise"
"ECH1",1,"turquoise"
"MEX3B",3,"brown"
"NOC3L",1,"turquoise"
"IRF9",1,"turquoise"
"ADNP2",3,"brown"
"GABARAPL2",1,"turquoise"
"MED22",2,"blue"
"EIF4EBP1",1,"turquoise"
"METTL13",4,"yellow"
"CACFD1",1,"turquoise"
"SIGIRR",4,"yellow"
"TNFAIP8L1",3,"brown"
"MYDGF",9,"magenta"
"AQP9",3,"brown"
"NIPAL3",2,"blue"
"GATM",3,"brown"
"NQO1",1,"turquoise"
"CERK",6,"red"
"CYP21A1",1,"turquoise"
"RBM19",5,"green"
"PSMD10",6,"red"
"SUMF1",1,"turquoise"
"ARFIP1",1,"turquoise"
"SECISBP2L",3,"brown"
"DERA",1,"turquoise"
"MGST1",3,"brown"
"MED21",6,"red"
"gga-mir-1713",1,"turquoise"
"RAB9A",2,"blue"
"GEMIN8",1,"turquoise"
"GPM6B",2,"blue"
"OFD1",1,"turquoise"
"NSMAF",4,"yellow"
"ZBTB49",1,"turquoise"
"OSBPL11",5,"green"
"LYAR",1,"turquoise"
"MRPS27",1,"turquoise"
"RIOK3",3,"brown"
"MAB21L3",1,"turquoise"
"MNX1",3,"brown"
"ATP2C1",3,"brown"
"PANX2",1,"turquoise"
"EED",1,"turquoise"
"SGTA",1,"turquoise"
"TP53I11",2,"blue"
"ACAT2",1,"turquoise"
"NIFK",5,"green"
"ARL1",1,"turquoise"
"TSN",1,"turquoise"
"IQCB1",3,"brown"
"EAF2",1,"turquoise"
"MSMO1",3,"brown"
"QSOX2",7,"black"
"IARS2",4,"yellow"
"EIF2S1",1,"turquoise"
"METTL8",1,"turquoise"
"TLK1",1,"turquoise"
"SPOCK3",1,"turquoise"
"MAT2B",3,"brown"
"PDIA5",4,"yellow"
"SFMBT1",1,"turquoise"
"SEH1L",1,"turquoise"
"PEX7",1,"turquoise"
"PCYOX1",1,"turquoise"
"TIA1",1,"turquoise"
"CENPF",2,"blue"
"SH3RF1",4,"yellow"
"CCNL1",2,"blue"
"SLC38A1",4,"yellow"
"OSTC",1,"turquoise"
"CSTF3",1,"turquoise"
"ENOX1",4,"yellow"
"DNAJC15",2,"blue"
"MED19",9,"magenta"
"RASL12",1,"turquoise"
"HIP1R",2,"blue"
"PAN2",1,"turquoise"
"KHDRBS3",7,"black"
"WDR76",5,"green"
"CHORDC1",4,"yellow"
"IREB2",1,"turquoise"
"NRN1",2,"blue"
"IPO13",3,"brown"
"ATRN",3,"brown"
"RASSF7",1,"turquoise"
"RHPN1",1,"turquoise"
"DPH2",6,"red"
"SLC25A16",1,"turquoise"
"SLC25A14",1,"turquoise"
"DKK3",1,"turquoise"
"MET",6,"red"
"MTURN",1,"turquoise"
"BAALC",3,"brown"
"ZNF622",1,"turquoise"
"ATG7",5,"green"
"VGLL4",2,"blue"
"LSM14A",1,"turquoise"
"NEGR1",6,"red"
"CRYBA2",4,"yellow"
"VEZT",2,"blue"
"TRIM37",2,"blue"
"PLAU",2,"blue"
"FAM83G",1,"turquoise"
"SLC5A10",1,"turquoise"
"MFAP3L",1,"turquoise"
"VIPR2",1,"turquoise"
"ACVR1",4,"yellow"
"MTPN",5,"green"
"HEATR3",4,"yellow"
"IRF2BPL",1,"turquoise"
"SP3",1,"turquoise"
"SLC40A1",3,"brown"
"CACNA1G",1,"turquoise"
"GFRA3",4,"yellow"
"NUAK1",2,"blue"
"FADD",1,"turquoise"
"PREPL",5,"green"
"EXOC7",5,"green"
"TANGO2",2,"blue"
"POLR2D",2,"blue"
"BARHL2",3,"brown"
"TMEM106B",5,"green"
"EPB41L3",3,"brown"
"SERPINF1",1,"turquoise"
"MASP2",1,"turquoise"
"TOM1L1",2,"blue"
"NUP93",1,"turquoise"
"NINJ1",3,"brown"
"ARL9",6,"red"
"SERPINA10",1,"turquoise"
"ATP6V1B2",9,"magenta"
"NHP2",5,"green"
"LIN28B",4,"yellow"
"ZMYND8",1,"turquoise"
"WDR72",1,"turquoise"
"LDLRAD1",1,"turquoise"
"RGS7BP",6,"red"
"ARID1B",1,"turquoise"
"TMEM242",1,"turquoise"
"UROS",4,"yellow"
"COL12A1",6,"red"
"SENP6",1,"turquoise"
"TMEM30A",4,"yellow"
"COX7A2",2,"blue"
"INPP4B",1,"turquoise"
"HHAT",1,"turquoise"
"HELB",3,"brown"
"USP38",2,"blue"
"DIEXF",1,"turquoise"
"CAPRIN1",1,"turquoise"
"TPM3",1,"turquoise"
"TST",1,"turquoise"
"KLHL28",1,"turquoise"
"RIF1",1,"turquoise"
"SNORD79",1,"turquoise"
"gga-mir-1687",1,"turquoise"
"LAS1L",1,"turquoise"
"KBTBD3",2,"blue"
"PIGC",2,"blue"
"TCEA1",1,"turquoise"
"NIT2",4,"yellow"
"TBC1D23",3,"brown"
"CUL5",4,"yellow"
"MCPH1",1,"turquoise"
"RAD21",3,"brown"
"NR1H4",4,"yellow"
"TMEM177",1,"turquoise"
"MRAS",7,"black"
"MDM4",6,"red"
"ZBTB48",3,"brown"
"CHTF8",1,"turquoise"
"CBR4",1,"turquoise"
"FAM53B",1,"turquoise"
"PCDH10",2,"blue"
"RPS15A",1,"turquoise"
"MRPS11",1,"turquoise"
"KLHDC8B",3,"brown"
"TGM2",1,"turquoise"
"PDCL",4,"yellow"
"PRKCZ",4,"yellow"
"ZNF652",1,"turquoise"
"CNPY3",1,"turquoise"
"GGPS1",8,"pink"
"PPARGC1A",3,"brown"
"BAK1",4,"yellow"
"TRIO",1,"turquoise"
"ATAD1",4,"yellow"
"NT5C3B",3,"brown"
"NOL11",1,"turquoise"
"GAS2",3,"brown"
"DHX35",5,"green"
"TIMM22",6,"red"
"METRNL",1,"turquoise"
"SOX9",1,"turquoise"
"CCPG1",2,"blue"
"gga-mir-6712",1,"turquoise"
"FUT11",3,"brown"
"RNPC3",4,"yellow"
"VMP1",4,"yellow"
"MTG2",1,"turquoise"
"WWP1",1,"turquoise"
"FAM120A",2,"blue"
"IFNAR2",3,"brown"
"MRPL13",1,"turquoise"
"TCTN1",1,"turquoise"
"DSCC1",6,"red"
"DBR1",1,"turquoise"
"NLGN2",1,"turquoise"
"RAB31",2,"blue"
"PLXNB2",3,"brown"
"MTFR2",2,"blue"
"AGO1",1,"turquoise"
"SLC18B1",1,"turquoise"
"C3orf18",4,"yellow"
"SETD6",5,"green"
"DENND1B",8,"pink"
"UBAP1",2,"blue"
"TRAK1",9,"magenta"
"GIGYF2",1,"turquoise"
"ADAMTS4",0,"grey"
"FGG",1,"turquoise"
"PTGR2",6,"red"
"TMEM62",7,"black"
"FKBP9",0,"grey"
"TTC21B",1,"turquoise"
"USP1",1,"turquoise"
"MTX2",1,"turquoise"
"FGA",4,"yellow"
"KANK4",2,"blue"
"DIMT1",1,"turquoise"
"HYOU1",1,"turquoise"
"BUD13",1,"turquoise"
"SUSD3",6,"red"
"ATF3",6,"red"
"SP4",4,"yellow"
"SOS1",1,"turquoise"
"RAB33A",2,"blue"
"MYCL",3,"brown"
"FAHD1",8,"pink"
"ODC1",8,"pink"
"NOL10",1,"turquoise"
"ATP6V1C2",1,"turquoise"
"PDIA6",1,"turquoise"
"KLF11",5,"green"
"RRM2",5,"green"
"HPCAL1",1,"turquoise"
"FBXO7",2,"blue"
"PKP4",1,"turquoise"
"CCNO",6,"red"
"PLA2R1",4,"yellow"
"TRIL",3,"brown"
"TIRAP",1,"turquoise"
"ARL6",6,"red"
"BTBD10",1,"turquoise"
"CEP120",1,"turquoise"
"CHDH",9,"magenta"
"NARFL",1,"turquoise"
"MRPS22",6,"red"
"KIAA1191",1,"turquoise"
"UBE2J2",1,"turquoise"
"BSN",1,"turquoise"
"ALKBH4",2,"blue"
"PHTF1",4,"yellow"
